"ID","PUNITIVO","SEXO","EDAD","IDEOLOGIA","VICTIMA","RELIGION","ANO"
18111523,"1","0",60,5,"0","1",2019
18110273,"0","0",70,5,"1","1",2019
18110884,"1","0",42,5,"1","4",2019
18111593,"1","1",39,5,"0","2",2019
18110219,"0","1",61,6,"0","1",2019
18111164,"0","0",20,5,"1","5",2019
18110530,"0","1",43,5,"1","1",2019
18110444,"0","1",30,5,"1","1",2019
18110020,"1","1",73,6,"1","1",2019
18110692,"1","0",30,5,"1","1",2019
18111567,"0","0",34,4,"0","1",2019
18111456,"1","1",18,6,"0","4",2019
18111245,"1","1",52,5,"0","9",2019
18111345,"1","0",45,4,"1","1",2019
18110777,"0","0",20,5,"1","1",2019
18111491,"1","0",60,6,"0","1",2019
18110630,"0","1",58,5,"0","1",2019
18110618,"0","1",30,3,"0","1",2019
18110506,"1","0",26,10,"0","1",2019
18110336,"1","1",51,6,"1","1",2019
18110102,"1","0",22,5,"1","1",2019
18110581,"0","0",56,3,"0","1",2019
18111407,"1","1",30,7,"0","1",2019
18110939,"1","0",28,5,"1","1",2019
18111699,"0","1",45,6,"1","1",2019
18110365,"1","0",47,1,"1","1",2019
18110193,"1","1",41,6,"1","1",2019
18111626,"1","1",21,6,"1","1",2019
18111548,"0","0",33,5,"1","1",2019
18110317,"1","0",32,10,"1","1",2019
18110263,"0","1",32,5,"0","5",2019
18110344,"0","0",28,10,"0","5",2019
18111410,"1","0",30,9,"0","1",2019
18110588,"0","1",61,6,"1","1",2019
18110391,"1","1",45,1,"0","1",2019
18110935,"1","1",19,5,"0","4",2019
18110300,"1","0",63,10,"1","1",2019
18110865,"0","1",44,8,"1","1",2019
18111698,"1","1",20,10,"1","2",2019
18110419,"1","0",21,1,"1","1",2019
18111010,"0","1",30,10,"0","1",2019
18110956,"1","0",39,6,"1","1",2019
18111701,"1","0",24,6,"0","2",2019
18111067,"1","0",49,10,"0","5",2019
18111237,"0","0",58,3,"0","1",2019
18110563,"0","1",70,2,"0","9",2019
18110462,"1","1",24,4,"1","1",2019
18110992,"1","1",25,1,"1","9",2019
18110626,"0","1",26,5,"0","1",2019
18111727,"0","1",68,10,"0","1",2019
18110159,"1","0",23,10,"1","1",2019
18110323,"1","0",30,5,"0","1",2019
18110669,"1","1",67,4,"1","1",2019
18110480,"1","0",18,3,"0","1",2019
18110679,"1","1",44,4,"1","1",2019
18110158,"0","1",30,3,"1","1",2019
18110459,"0","0",32,6,"0","1",2019
18110790,"1","0",60,2,"0","1",2019
18111288,"0","1",25,5,"1","5",2019
18111616,"0","0",22,8,"1","1",2019
18110968,"1","0",44,4,"1","1",2019
18111619,"1","0",50,5,"0","1",2019
18110427,"0","1",19,3,"0","1",2019
18110882,"1","1",28,10,"1","1",2019
18111351,"0","0",46,1,"0","5",2019
18110340,"1","0",45,5,"1","1",2019
18110124,"0","1",53,5,"0","1",2019
18111417,"1","0",31,6,"0","1",2019
18110844,"0","1",59,2,"1","1",2019
18111253,"0","0",18,3,"0","5",2019
18110030,"1","1",70,7,"0","1",2019
18110821,"0","1",41,5,"1","1",2019
18111449,"0","0",33,3,"1","1",2019
18110189,"1","1",30,1,"1","4",2019
18110887,"0","1",46,3,"0","1",2019
18110107,"1","1",18,4,"0","1",2019
18110723,"1","0",39,5,"0","1",2019
18111279,"0","0",53,6,"0","5",2019
18110096,"1","1",18,5,"0","1",2019
18110329,"0","0",23,3,"0","2",2019
18111186,"1","0",50,8,"1","1",2019
18110138,"0","0",21,2,"0","1",2019
18110703,"0","1",68,10,"0","1",2019
18110845,"0","1",29,5,"1","1",2019
18111377,"1","0",38,2,"0","1",2019
18111506,"1","1",46,7,"0","1",2019
18110616,"1","1",39,3,"0","1",2019
18111371,"1","0",23,5,"1","1",2019
18110098,"0","1",18,7,"0","1",2019
18111055,"1","1",42,9,"1","1",2019
18111313,"1","0",55,5,"1","1",2019
18111541,"1","1",18,5,"0","1",2019
18111715,"1","1",56,8,"1","1",2019
18110798,"1","0",42,2,"1","5",2019
18110696,"1","1",20,2,"0","1",2019
18111630,"1","1",25,5,"0","1",2019
18111191,"0","0",55,10,"0","1",2019
18110195,"1","1",42,5,"0","1",2019
18111533,"1","0",30,5,"0","1",2019
18111460,"1","0",45,6,"0","1",2019
18110541,"1","1",38,6,"0","1",2019
18110375,"1","0",34,6,"0","2",2019
18111247,"0","1",72,6,"0","1",2019
18110962,"1","1",79,8,"0","1",2019
18110478,"0","0",21,6,"0","1",2019
18110244,"1","1",25,10,"1","1",2019
18110733,"1","0",54,8,"0","1",2019
18110914,"1","1",65,5,"0","9",2019
18110810,"1","1",18,4,"1","1",2019
18110512,"1","0",38,5,"0","1",2019
18111347,"0","1",40,3,"1","1",2019
18110458,"0","0",25,8,"1","1",2019
18111364,"1","0",43,1,"0","1",2019
18110426,"1","0",75,1,"1","1",2019
18110132,"0","1",38,1,"1","5",2019
18111683,"1","1",72,3,"1","5",2019
18110710,"0","0",23,5,"1","1",2019
18110867,"0","0",39,5,"0","1",2019
18111035,"0","1",18,5,"0","1",2019
18111294,"1","1",18,7,"0","1",2019
18110162,"0","1",43,5,"0","1",2019
18110002,"1","1",35,5,"0","1",2019
18111080,"1","0",29,2,"1","1",2019
18111206,"1","1",43,9,"0","1",2019
18110258,"1","0",44,8,"0","1",2019
18111167,"0","0",73,10,"0","5",2019
18111363,"0","1",48,5,"1","1",2019
18110097,"1","0",34,4,"0","1",2019
18110780,"0","1",73,7,"0","1",2019
18110413,"1","0",26,5,"0","1",2019
18110045,"1","0",18,3,"1","1",2019
18110578,"1","0",23,6,"0","1",2019
18110301,"1","0",64,6,"0","1",2019
18110377,"0","0",40,8,"0","1",2019
18111272,"1","1",32,6,"0","1",2019
18110595,"0","1",18,8,"1","1",2019
18110991,"1","1",29,1,"1","1",2019
18110079,"1","1",45,10,"1","1",2019
18110333,"1","1",35,5,"0","1",2019
18111178,"1","0",72,10,"0","1",2019
18110834,"1","0",59,6,"0","1",2019
18110960,"0","1",45,2,"0","1",2019
18111452,"1","0",40,9,"0","1",2019
18111034,"0","1",19,7,"0","1",2019
18110893,"1","0",62,3,"0","1",2019
18111209,"0","1",68,5,"1","5",2019
18110281,"1","1",18,2,"0","5",2019
18111073,"0","1",64,10,"0","5",2019
18111308,"0","0",20,3,"1","1",2019
18110032,"1","0",30,8,"0","1",2019
18111504,"1","1",37,9,"0","1",2019
18111561,"1","0",20,5,"0","1",2019
18110908,"1","1",39,7,"0","1",2019
18111750,"1","0",49,10,"0","1",2019
18110005,"1","0",40,10,"0","1",2019
18111014,"0","1",59,10,"0","1",2019
18111582,"0","0",69,10,"0","1",2019
18110811,"1","1",30,5,"1","1",2019
18110033,"0","1",20,5,"0","1",2019
18110272,"1","0",48,5,"1","1",2019
18110848,"1","0",36,6,"0","1",2019
18110278,"0","1",32,7,"0","1",2019
18110240,"1","1",56,6,"0","1",2019
18110517,"0","0",19,3,"1","1",2019
18110037,"0","1",43,5,"1","1",2019
18111235,"1","0",18,6,"1","9",2019
18111267,"1","0",49,8,"0","5",2019
18110451,"0","1",27,10,"0","9",2019
18111378,"1","1",75,5,"0","1",2019
18110958,"1","1",18,1,"1","9",2019
18110176,"0","1",57,4,"1","1",2019
18110071,"1","1",30,7,"0","1",2019
18111177,"1","0",37,6,"0","7",2019
18111012,"0","1",76,7,"0","1",2019
18111166,"1","0",29,4,"0","1",2019
18110021,"0","1",19,7,"1","1",2019
18110497,"0","0",34,3,"1","5",2019
18111143,"1","1",43,6,"0","1",2019
18110075,"1","0",48,5,"0","1",2019
18111172,"0","0",50,3,"0","1",2019
18110150,"1","1",22,8,"0","1",2019
18110218,"1","0",26,6,"1","1",2019
18110052,"1","0",41,3,"0","1",2019
18110851,"0","1",61,1,"0","1",2019
18110623,"0","1",18,5,"0","1",2019
18111556,"1","1",43,5,"0","1",2019
18111369,"1","0",45,6,"0","1",2019
18111436,"0","0",25,2,"0","1",2019
18110599,"1","1",29,5,"0","4",2019
18111358,"0","1",30,1,"0","1",2019
18111108,"0","1",18,10,"0","7",2019
18110707,"0","0",49,10,"0","5",2019
18110114,"1","1",83,10,"1","1",2019
18110330,"1","0",63,5,"1","1",2019
18110901,"1","1",63,2,"0","2",2019
18111179,"0","0",25,5,"1","1",2019
18110084,"0","1",18,6,"0","2",2019
18110788,"1","0",27,10,"0","1",2019
18110799,"1","0",53,8,"1","1",2019
18110840,"1","1",50,3,"0","2",2019
18111193,"1","1",40,1,"1","1",2019
18110484,"1","1",34,1,"1","1",2019
18110116,"0","0",35,8,"1","2",2019
18111076,"1","1",90,10,"0","1",2019
18111081,"0","0",20,2,"0","1",2019
18110236,"1","0",18,4,"1","2",2019
18110171,"1","1",18,7,"1","1",2019
18110801,"1","0",38,4,"1","2",2019
18111300,"1","1",40,7,"1","1",2019
18110784,"1","0",54,7,"0","1",2019
18111613,"0","1",27,6,"0","1",2019
18111644,"1","0",44,2,"0","1",2019
18110684,"0","0",18,2,"0","3",2019
18110573,"1","0",41,10,"0","1",2019
18110441,"1","0",54,6,"1","1",2019
18110760,"0","1",25,5,"1","2",2019
18110120,"1","0",33,5,"0","1",2019
18111352,"0","1",19,6,"0","1",2019
18111255,"1","1",58,4,"0","1",2019
18111098,"1","0",29,5,"1","1",2019
18111117,"1","1",33,8,"1","1",2019
18110215,"0","1",41,2,"0","4",2019
18111200,"0","0",54,6,"1","1",2019
18111000,"1","1",53,5,"0","1",2019
18111233,"1","0",51,6,"0","1",2019
18110817,"0","1",46,8,"0","1",2019
18110659,"1","0",30,7,"0","2",2019
18111513,"1","0",44,8,"0","5",2019
18110460,"1","1",31,7,"1","1",2019
18110081,"1","1",47,4,"1","1",2019
18110494,"1","1",42,6,"1","1",2019
18110611,"1","1",22,5,"0","3",2019
18110212,"1","0",22,7,"0","1",2019
18111192,"1","1",46,4,"1","4",2019
18111032,"0","0",41,6,"0","5",2019
18111686,"0","1",33,7,"0","1",2019
18110251,"1","1",71,5,"0","1",2019
18110237,"1","0",52,1,"0","1",2019
18110645,"0","0",59,1,"0","1",2019
18110110,"1","0",50,6,"1","1",2019
18111280,"1","1",69,8,"0","1",2019
18111112,"0","0",24,4,"0","4",2019
18110633,"1","0",24,8,"0","4",2019
18111025,"0","0",43,4,"0","1",2019
18110730,"0","1",30,4,"0","4",2019
18110395,"1","0",23,3,"0","1",2019
18110613,"1","0",48,1,"1","1",2019
18111680,"1","1",19,9,"0","5",2019
18110675,"0","1",32,4,"1","1",2019
18111618,"1","1",48,2,"0","1",2019
18110607,"1","1",24,3,"0","1",2019
18110439,"1","0",35,6,"0","1",2019
18110918,"1","0",30,3,"0","5",2019
18110701,"1","1",25,5,"0","1",2019
18110035,"0","1",32,4,"0","1",2019
18110749,"1","1",34,3,"1","1",2019
18110306,"1","1",22,5,"1","1",2019
18111585,"0","0",22,8,"1","2",2019
18110998,"1","0",43,6,"1","1",2019
18111039,"1","0",50,4,"0","5",2019
18110719,"1","0",27,2,"1","1",2019
18110504,"1","1",37,10,"1","5",2019
18110139,"1","0",49,3,"0","5",2019
18110039,"0","1",33,7,"0","9",2019
18111135,"1","1",19,7,"1","1",2019
18111100,"1","1",60,4,"0","1",2019
18110603,"0","1",22,5,"1","1",2019
18111494,"1","0",27,4,"1","1",2019
18110501,"0","1",32,5,"1","1",2019
18111554,"1","0",41,3,"0","5",2019
18110543,"1","1",74,2,"0","1",2019
18111118,"1","0",29,5,"0","1",2019
18110751,"0","0",61,6,"0","1",2019
18111729,"1","1",18,3,"0","5",2019
18111268,"0","1",75,6,"1","1",2019
18110261,"1","0",39,5,"0","1",2019
18111545,"0","1",30,6,"0","4",2019
18110933,"1","1",23,7,"0","1",2019
18110542,"0","1",63,4,"0","1",2019
18111259,"1","0",22,8,"0","1",2019
18111703,"1","0",39,3,"1","1",2019
18110847,"0","0",48,9,"0","1",2019
18111725,"1","1",30,5,"1","1",2019
18110302,"0","0",44,9,"0","1",2019
18111700,"0","0",27,4,"0","1",2019
18110286,"1","1",21,8,"0","4",2019
18111744,"1","1",61,1,"0","2",2019
18110242,"0","1",33,6,"0","1",2019
18111355,"1","0",43,9,"0","1",2019
18110756,"1","1",18,9,"0","1",2019
18111320,"1","0",43,9,"0","1",2019
18110510,"1","0",78,1,"0","1",2019
18111113,"1","1",37,5,"1","1",2019
18110846,"1","0",25,8,"0","1",2019
18111566,"1","0",34,8,"0","1",2019
18110904,"1","1",73,5,"0","5",2019
18110397,"0","0",18,4,"1","4",2019
18110259,"0","0",61,8,"0","7",2019
18110265,"1","0",29,10,"0","1",2019
18110715,"0","1",20,7,"0","1",2019
18111075,"0","1",30,4,"0","5",2019
18110793,"1","0",54,10,"0","1",2019
18111050,"1","0",39,7,"1","1",2019
18111448,"1","0",42,10,"1","1",2019
18110204,"0","0",57,4,"1","1",2019
18110989,"0","1",68,7,"1","1",2019
18111537,"0","0",29,6,"1","1",2019
18110076,"0","1",32,6,"1","4",2019
18110472,"1","1",49,10,"0","1",2019
18110100,"1","0",66,8,"0","1",2019
18111262,"1","0",30,3,"1","5",2019
18111343,"1","0",26,10,"1","1",2019
18110040,"1","1",22,5,"1","1",2019
18110859,"1","1",81,10,"0","5",2019
18110775,"1","1",44,1,"0","4",2019
18110663,"1","1",36,7,"0","1",2019
18110662,"1","0",60,9,"0","1",2019
18110748,"1","1",18,4,"0","1",2019
18111598,"1","1",58,9,"0","1",2019
18110812,"1","0",27,8,"1","4",2019
18110255,"1","0",36,4,"1","1",2019
18110547,"1","1",44,6,"0","1",2019
18111709,"1","0",48,8,"0","1",2019
18111184,"0","0",24,2,"1","1",2019
18111564,"1","1",19,4,"0","4",2019
18110736,"1","0",29,10,"0","1",2019
18111623,"1","1",46,5,"1","1",2019
18111023,"1","0",31,7,"0","1",2019
18110746,"1","0",60,1,"0","1",2019
18111679,"0","0",22,5,"0","1",2019
18111454,"1","0",34,1,"1","1",2019
18111609,"1","1",69,3,"0","4",2019
18110099,"1","0",46,8,"0","1",2019
18110290,"1","1",26,2,"0","1",2019
18110368,"1","1",25,7,"0","5",2019
18111473,"0","1",63,4,"1","1",2019
18110154,"1","0",20,10,"1","1",2019
18110006,"0","1",43,5,"1","4",2019
18111254,"0","1",43,6,"1","1",2019
18111033,"0","1",26,3,"1","1",2019
18110552,"0","1",52,6,"1","1",2019
18111354,"1","1",22,5,"0","1",2019
18111086,"1","0",46,3,"0","1",2019
18110422,"1","0",32,5,"0","1",2019
18111207,"1","0",46,2,"1","1",2019
18110178,"1","1",30,3,"1","1",2019
18111083,"0","0",29,6,"1","1",2019
18110875,"1","0",69,8,"1","1",2019
18111753,"0","1",28,4,"1","4",2019
18111748,"0","1",72,5,"1","5",2019
18111059,"1","0",33,2,"1","1",2019
18110310,"1","1",40,5,"1","1",2019
18110525,"1","0",29,3,"1","1",2019
18111312,"1","1",43,10,"0","4",2019
18110315,"1","1",30,3,"0","1",2019
18110832,"1","0",38,1,"0","1",2019
18110889,"0","0",27,10,"0","5",2019
18110206,"0","1",47,1,"0","1",2019
18111038,"1","1",18,4,"0","5",2019
18110854,"0","0",33,5,"0","5",2019
18111008,"1","1",68,4,"1","1",2019
18111199,"0","1",30,6,"1","1",2019
18110929,"0","1",35,5,"0","1",2019
18110727,"1","0",70,8,"0","1",2019
18111332,"1","1",48,5,"0","1",2019
18111185,"0","1",36,6,"1","5",2019
18111123,"1","1",33,3,"0","1",2019
18110140,"1","0",40,8,"1","5",2019
18111027,"1","0",21,3,"1","5",2019
18111226,"1","0",24,5,"0","1",2019
18111642,"1","1",35,10,"0","1",2019
18111144,"1","1",46,8,"0","1",2019
18110716,"0","0",37,4,"0","1",2019
18110870,"1","1",36,6,"1","1",2019
18111054,"0","0",22,9,"0","1",2019
18110297,"1","0",25,3,"1","1",2019
18111529,"1","1",26,3,"1","9",2019
18110516,"1","0",39,8,"0","1",2019
18110345,"0","0",61,6,"0","1",2019
18111020,"1","1",19,5,"1","1",2019
18110393,"1","1",61,5,"1","1",2019
18110836,"1","1",44,4,"0","1",2019
18111711,"0","0",35,2,"0","1",2019
18111565,"1","1",60,1,"0","1",2019
18110513,"1","0",60,9,"1","1",2019
18111550,"1","1",18,4,"0","1",2019
18110014,"1","0",29,10,"0","1",2019
18110674,"0","0",56,10,"0","1",2019
18110291,"1","1",37,10,"0","1",2019
18110499,"0","0",35,8,"0","5",2019
18110981,"0","1",37,5,"0","1",2019
18110925,"1","0",21,5,"0","1",2019
18110027,"1","0",33,5,"0","1",2019
18110260,"0","1",20,3,"0","1",2019
18110103,"1","1",24,5,"1","1",2019
18111309,"1","0",58,5,"1","5",2019
18110151,"1","0",36,7,"0","1",2019
18111124,"1","1",33,5,"0","1",2019
18110556,"1","0",67,9,"0","1",2019
18111026,"1","1",72,6,"0","7",2019
18111263,"1","0",22,3,"1","1",2019
18111140,"1","1",19,2,"1","1",2019
18110025,"1","0",60,2,"0","1",2019
18110106,"1","0",32,5,"0","1",2019
18111043,"1","0",50,1,"0","1",2019
18111569,"0","1",48,8,"0","1",2019
18110609,"1","1",65,8,"1","1",2019
18110404,"1","0",29,4,"1","1",2019
18110827,"1","1",22,5,"0","1",2019
18110774,"1","0",34,8,"1","2",2019
18110966,"0","1",25,7,"0","1",2019
18111396,"1","0",19,8,"0","1",2019
18110133,"0","0",23,10,"0","1",2019
18111477,"0","0",22,3,"0","1",2019
18111608,"1","1",19,1,"0","1",2019
18111096,"0","0",40,5,"0","1",2019
18110681,"0","0",40,3,"0","1",2019
18110665,"0","0",49,10,"1","1",2019
18111250,"1","0",45,5,"0","1",2019
18110993,"0","1",48,1,"1","5",2019
18110083,"0","0",44,6,"0","1",2019
18110519,"1","1",56,10,"0","1",2019
18110399,"1","1",47,8,"1","1",2019
18110445,"1","0",42,3,"0","1",2019
18110605,"1","1",37,6,"0","1",2019
18111204,"0","1",38,7,"0","1",2019
18110471,"1","1",32,10,"0","1",2019
18111738,"1","0",60,10,"0","1",2019
18110170,"0","0",64,8,"0","1",2019
18110327,"1","0",32,3,"0","1",2019
18111141,"0","1",22,10,"0","1",2019
18111402,"0","0",48,5,"0","1",2019
18111629,"1","1",35,10,"0","1",2019
18110066,"1","0",18,3,"0","1",2019
18111286,"0","1",33,8,"0","1",2019
18111094,"0","1",68,5,"0","1",2019
18110869,"1","0",67,10,"1","4",2019
18110433,"0","0",63,3,"0","1",2019
18111381,"0","0",33,2,"0","1",2019
18111170,"1","0",32,1,"0","1",2019
18110767,"1","1",58,6,"0","1",2019
18110637,"0","0",27,4,"0","1",2019
18111483,"1","1",23,5,"0","5",2019
18110820,"1","1",46,5,"0","1",2019
18111563,"1","1",21,3,"1","9",2019
18110560,"0","1",30,5,"0","1",2019
18110860,"1","0",23,6,"0","1",2019
18111224,"1","0",30,5,"0","3",2019
18110431,"1","0",64,1,"0","1",2019
18110485,"1","1",30,7,"0","9",2019
18111042,"1","0",42,8,"0","7",2019
18110624,"1","0",29,8,"0","5",2019
18110754,"0","1",47,6,"0","1",2019
18111682,"1","0",19,5,"1","1",2019
18111490,"1","1",32,9,"1","1",2019
18111607,"0","0",44,2,"0","1",2019
18110229,"1","1",30,5,"1","1",2019
18111430,"1","0",34,1,"1","1",2019
18111457,"1","1",19,6,"0","5",2019
18110498,"1","0",18,5,"1","1",2019
18110596,"1","0",44,2,"1","1",2019
18110041,"0","1",59,5,"0","1",2019
18111743,"1","0",53,5,"0","1",2019
18110117,"1","0",21,1,"0","1",2019
18111404,"1","0",19,1,"1","9",2019
18110303,"0","1",59,5,"0","1",2019
18111316,"0","0",57,5,"1","1",2019
18110396,"0","1",53,4,"0","1",2019
18110235,"1","0",54,10,"0","1",2019
18111610,"1","1",35,1,"0","4",2019
18110183,"0","1",25,7,"0","1",2019
18110931,"1","1",42,8,"0","1",2019
18111110,"1","1",23,4,"0","1",2019
18110442,"1","0",30,4,"0","1",2019
18110287,"1","0",28,5,"1","1",2019
18110105,"1","0",60,10,"0","5",2019
18111431,"0","1",25,6,"0","1",2019
18110902,"1","1",67,1,"0","1",2019
18110866,"1","1",45,3,"0","1",2019
18111435,"1","1",35,5,"0","1",2019
18110232,"1","0",33,4,"1","1",2019
18110339,"0","0",49,6,"1","5",2019
18110883,"0","1",19,4,"0","5",2019
18110738,"0","1",44,4,"0","1",2019
18110112,"1","1",20,5,"0","1",2019
18111203,"1","0",27,4,"0","1",2019
18110868,"0","1",64,7,"1","1",2019
18110634,"0","1",31,8,"1","1",2019
18111716,"1","0",59,6,"1","1",2019
18111310,"1","0",21,5,"1","1",2019
18110911,"0","0",20,2,"1","1",2019
18110725,"1","0",72,9,"0","1",2019
18111695,"1","1",56,5,"0","4",2019
18110572,"1","0",25,9,"1","1",2019
18111045,"1","1",44,7,"0","1",2019
18110511,"1","0",43,4,"0","1",2019
18110983,"0","0",35,4,"0","4",2019
18110824,"1","0",45,6,"1","1",2019
18110226,"1","0",43,5,"0","5",2019
18111281,"1","1",28,2,"0","1",2019
18111088,"1","0",30,4,"0","1",2019
18110562,"1","1",18,5,"1","1",2019
18110146,"0","0",66,8,"0","1",2019
18111356,"1","1",32,8,"0","1",2019
18111583,"1","0",19,6,"0","1",2019
18111249,"1","1",38,6,"0","1",2019
18110708,"1","1",72,7,"0","1",2019
18111314,"1","1",40,7,"0","9",2019
18111681,"0","1",72,6,"0","1",2019
18111357,"0","1",20,6,"0","9",2019
18110763,"1","0",65,1,"0","1",2019
18111078,"1","1",65,9,"0","1",2019
18110949,"0","0",25,5,"0","5",2019
18111399,"0","1",26,10,"0","5",2019
18111714,"1","0",45,3,"0","5",2019
18111376,"1","1",18,5,"0","5",2019
18110747,"0","1",33,8,"1","1",2019
18110872,"1","0",28,5,"0","5",2019
18111180,"1","0",44,5,"0","5",2019
18110786,"1","0",55,4,"0","5",2019
18111534,"1","0",36,4,"0","1",2019
18110198,"1","1",54,6,"0","1",2019
18111405,"1","0",28,10,"0","5",2019
18110085,"1","1",42,4,"1","1",2019
18110818,"0","1",54,9,"1","5",2019
18110241,"1","1",27,5,"1","1",2019
18110065,"1","1",18,3,"0","1",2019
18111439,"1","0",46,10,"0","1",2019
18110169,"1","1",40,1,"0","3",2019
18111183,"1","0",32,4,"1","1",2019
18110971,"1","1",40,6,"0","1",2019
18110495,"1","0",28,1,"0","5",2019
18111500,"1","1",56,5,"1","7",2019
18110135,"1","1",45,8,"1","1",2019
18111458,"1","0",22,5,"0","1",2019
18111596,"1","0",57,5,"0","1",2019
18111517,"1","0",30,5,"0","1",2019
18110500,"1","0",66,5,"0","1",2019
18110514,"1","1",21,10,"0","1",2019
18110082,"1","1",28,6,"0","1",2019
18110341,"0","0",30,8,"1","1",2019
18110769,"1","0",23,1,"0","1",2019
18111511,"1","1",25,3,"0","1",2019
18110289,"0","0",54,1,"0","5",2019
18110208,"0","1",57,5,"0","5",2019
18111476,"1","0",43,10,"0","1",2019
18111467,"0","1",27,7,"1","1",2019
18111536,"1","1",60,3,"0","5",2019
18110007,"1","0",46,7,"1","1",2019
18111119,"1","1",29,7,"0","1",2019
18111516,"0","1",40,7,"0","1",2019
18110597,"1","0",53,5,"0","1",2019
18111373,"0","0",27,6,"0","1",2019
18110186,"0","0",28,8,"0","1",2019
18110274,"1","0",34,4,"1","1",2019
18110248,"1","0",31,5,"0","1",2019
18110403,"1","1",42,7,"0","1",2019
18110787,"0","1",26,6,"0","1",2019
18111005,"0","0",60,8,"0","1",2019
18110392,"1","0",25,6,"0","1",2019
18111466,"1","0",27,6,"1","4",2019
18111717,"0","1",22,4,"1","4",2019
18111131,"1","1",40,2,"0","1",2019
18110491,"1","0",50,8,"0","1",2019
18110157,"1","1",37,8,"0","1",2019
18111730,"1","0",46,2,"1","1",2019
18110923,"0","1",54,7,"0","5",2019
18110825,"1","1",23,3,"1","1",2019
18111542,"0","1",54,6,"0","1",2019
18110118,"1","0",35,7,"0","5",2019
